Occurrence,Gamma,Tau
0.21537043035055200,-0.00015390044371697000,-0.2811763747708980
0.23704534844746000,-0.00011433015146410600,-0.27771276755136800
0.23694368094622100,-0.0001098880522314320,-0.31092502018697600
0.22557521060011200,-0.00014073891423060200,-0.2454011830602750
0.22842375410437000,-0.00016704395646340200,-0.3600673841732680
0.23111609050510500,-0.00015194231704855100,-0.3512724813945280
0.22245491642269200,-0.000138814591922735,-0.1945941610285670
0.22800785372445300,-0.00012633161961816100,-0.37371977231657800
0.23328187806905900,-0.00010457068454524100,-0.23201775675320600
0.21726427451736600,-0.00010651569202591800,-0.2556084476965850
0.23923922706043100,-0.0001791054746395860,-0.2627937706401410
0.23439838667327400,-0.00010993296623312100,-0.3472775325946090
0.22843397726457600,-0.00013942088689816200,-0.32520709386892400
0.22795776686826200,-0.00013562143089444900,-0.25988380707483400
0.23496691959230800,-0.0001864997936246030,-0.4097376021195810
0.2156559611191160,-0.0001299380741652340,-0.2644539462969930
0.22392922231690900,-0.00016525804549460000,-0.33652137933432700
0.21273117453186200,-8.98933953808001E-05,-0.3890467396047590
0.2208537743208030,-0.00015280504716228900,-0.33904814295290500
0.234656318837739,-0.00014774387822267300,-0.23810730606937500
0.231509672712161,-0.00015036021095793800,-0.2986279058361180
0.21519823286814300,-0.00016468685090509900,-0.29780148704366400
0.21478779148538000,-0.00010221215630503500,-0.30397066221609200
0.22512345517553900,-0.00011847131218843100,-0.2737098508549240
0.2231784185600930,-0.00010338334062589000,-0.30401311975986800
0.23045414222089600,-0.00017540815795711800,-0.42642726165176200
0.24251198802219100,-0.00011396756608993900,-0.3001015877376820
0.21813898465418400,-0.00010033738577642600,-0.31011906213786200
0.228656924298991,-0.00019628016664688100,-0.264129878043029
0.22890115798815500,-0.00014692991589375800,-0.30118059661124900
0.22798609953449700,-0.00014825508964147600,-0.18189062326382000
0.23875864582744200,-0.0001489347172087750,-0.2611194787638220
0.2248906911639550,-0.00017427425277472100,-0.3284238309366600
0.22307000836523500,-0.00010711787048428800,-0.2186740500574650
0.2206458507113270,-7.82167602053554E-05,-0.20506155161202400
0.22741357320937600,-0.00013792453577487600,-0.2606891572751190
0.22471069072690100,-0.00011089530306599800,-0.293997569751502
0.23057936824524800,-0.00019827689910761600,-0.3636665975230870
0.23511405304560800,-0.00013538791437977300,-0.2926146638373480
0.22986776454322400,-0.00011847383612358200,-0.395193587735866
0.21364996096257300,-0.0001792652108734360,-0.24894846888732400
0.23249051583493800,-0.00012120871763835400,-0.25682860329690300
0.23764656002670700,-7.28138004570427E-05,-0.32861397417008300
0.23177010187459000,-0.00014822289500111300,-0.29161334467803500
0.22793282627595300,-0.00017593780108050000,-0.31394176245744000
0.23169747773122800,-0.0001491658490276330,-0.34488365330542600
