#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   Kepler g      r      i      z      DDO51_finf J      H      Ks       Mact
 1   9.51 -0.11  1.25278  0.557 3.804  4.142 11.90  0.038 0.00 15.278 15.256 15.509 15.203 15.154 15.178 15.368 14.374 14.148 14.118  1.253 
 1   9.51 -0.11  1.18729  0.423 3.805  4.254 11.95  0.038 0.00 15.662 15.642 15.895 15.589 15.539 15.564 15.755 14.761 14.535 14.505  1.187 
 1   9.51 -0.11  1.25864  0.567 3.803  4.129 12.15  0.038 0.00 15.502 15.480 15.735 15.427 15.375 15.398 15.594 14.593 14.365 14.334  1.259 
 1   9.51 -0.11  1.35189  0.855 3.782  3.787 12.25  0.038 0.00 14.882 14.856 15.182 14.798 14.716 14.714 15.014 13.869 13.599 13.561  1.352 
 1   9.51 -0.11  1.28864  0.618 3.796  4.062 12.30  0.038 0.73 15.356 15.335 15.637 15.278 15.205 15.212 15.481 14.378 14.117 14.081  1.289 
 1   9.51 -0.11  1.34962  0.855 3.786  3.801 12.75  0.038 0.00 15.381 15.355 15.667 15.298 15.221 15.224 15.504 14.386 14.124 14.087  1.350 
 1   9.51 -0.11  1.38142  0.774 3.705  3.569 13.05  0.038 0.82 15.566 15.602 16.133 15.534 15.364 15.292 15.919 14.317 13.892 13.830  1.381 
 1   9.51 -0.11  1.43467  1.759 3.677  2.489 13.45  0.038 0.00 13.822 13.946 14.727 13.874 13.617 13.476 14.430 12.384 11.846 11.758  1.435 
 1   9.51 -0.09  0.77433 -0.611 3.686  4.629  7.45  0.019 0.00 13.747 13.838 14.579 13.762 13.520 13.399 14.448 12.341 11.817 11.743  0.774 
 1   9.51 -0.09  0.63972 -0.988 3.638  4.730  8.50  0.025 0.97 15.056 15.348 16.414 15.296 14.909 14.683 16.414 13.504 12.845 12.738  0.640 
 1   9.51 -0.09  1.03588  0.065 3.773  4.426  8.85  0.027 1.00 12.714 12.683 13.051 12.621 12.523 12.513 12.874 11.652 11.357 11.320  1.036 
 1   9.51 -0.09  1.66825  0.716 3.716  3.671  9.05  0.029 0.83 12.029 12.054 12.644 11.983 11.797 11.716 12.408 10.729 10.299 10.236  1.379 
 1   9.51 -0.09  0.79300 -0.559 3.694  4.618  9.65  0.032 0.00 15.818 15.897 16.602 15.822 15.594 15.481 16.447 14.440 13.939 13.867  0.793 
 1   9.51 -0.09  1.34984  0.846 3.792  3.834  9.65  0.032 0.00 12.305 12.272 12.561 12.216 12.150 12.161 12.406 11.335 11.088 11.053  1.350 
 1   9.51 -0.09  1.17233  0.379 3.801  4.276 10.25  0.035 0.00 14.073 14.047 14.314 13.992 13.937 13.958 14.169 13.148 12.915 12.884  1.172 
 1   9.51 -0.09  0.85211 -0.395 3.718  4.580 10.35  0.035 0.89 15.636 15.697 16.350 15.624 15.413 15.314 16.179 14.295 13.818 13.750  0.852 
 1   9.51 -0.09  1.08817  0.183 3.785  4.377 10.65  0.036 0.00 14.963 14.938 15.263 14.879 14.799 14.802 15.099 13.963 13.695 13.660  1.088 
 1   9.51 -0.09  0.96545 -0.104 3.754  4.488 10.70  0.036 0.00 15.730 15.715 16.157 15.648 15.521 15.488 15.962 14.587 14.248 14.203  0.965 
 1   9.51 -0.09  1.10120  0.211 3.788  4.365 10.80  0.036 0.72 14.867 14.857 15.218 14.797 14.699 14.686 15.057 13.814 13.501 13.458  1.101 
 1   9.51 -0.09  1.07902  0.163 3.783  4.386 10.80  0.036 0.00 15.163 15.138 15.471 15.079 14.996 14.996 15.304 14.153 13.881 13.846  1.079 
 1   9.51 -0.09  1.06117  0.123 3.779  4.402 10.95  0.037 0.93 14.868 14.847 15.224 14.784 14.683 14.669 15.045 13.802 13.501 13.461  1.061 
 1   9.51 -0.09  1.18417  0.407 3.802  4.260 11.00  0.037 0.00 14.753 14.730 14.992 14.676 14.623 14.645 14.848 13.838 13.608 13.577  1.184 
 1   9.51 -0.09  0.98956 -0.045 3.761  4.467 11.15  0.037 0.90 15.544 15.536 15.992 15.469 15.335 15.296 15.799 14.385 14.034 13.987  0.990 
 1   9.51 -0.09  1.69558  1.750 3.676  2.496 11.40  0.037 0.85 11.795 11.921 12.707 11.847 11.590 11.448 12.410 10.354  9.814  9.726  1.438 
 1   9.51 -0.09  1.17868  0.394 3.801  4.267 11.45  0.037 0.00 15.236 15.212 15.477 15.158 15.103 15.125 15.333 14.316 14.084 14.054  1.179 
 1   9.51 -0.09  1.42482  2.917 3.576  0.925 11.55  0.037 0.95  9.018  9.763 11.247  9.815  9.179  8.770 10.943  7.346  6.469  6.282  1.425 
 1   9.51 -0.09  1.35481  0.852 3.783  3.796 11.60  0.037 0.00 14.240 14.212 14.534 14.154 14.074 14.074 14.368 13.231 12.965 12.927  1.355 
 1   9.51 -0.09  1.23709  0.517 3.803  4.172 11.60  0.037 0.00 15.077 15.053 15.311 15.000 14.948 14.972 15.169 14.166 13.939 13.908  1.237 
 1   9.51 -0.09  1.12980  0.270 3.793  4.339 11.60  0.037 0.90 15.203 15.181 15.508 15.122 15.040 15.041 15.344 14.199 13.928 13.892  1.130 
 1   9.51 -0.09  1.31777  0.657 3.788  4.001 11.65  0.037 0.00 14.777 14.752 15.057 14.694 14.621 14.628 14.897 13.795 13.538 13.503  1.318 
 1   9.51 -0.09  1.08975  0.186 3.785  4.376 11.65  0.037 0.00 15.954 15.931 16.255 15.872 15.792 15.795 16.091 14.956 14.689 14.654  1.090 
 1   9.51 -0.09  1.35019  0.847 3.791  3.831 11.90  0.038 0.00 14.553 14.525 14.818 14.469 14.401 14.410 14.662 13.582 13.333 13.297  1.350 
 1   9.51 -0.09  1.37420  0.751 3.732  3.699 12.05  0.038 0.00 14.943 14.951 15.475 14.881 14.720 14.658 15.248 13.708 13.319 13.264  1.374 
 1   9.51 -0.09  1.27445  0.585 3.798  4.097 12.10  0.038 0.00 15.408 15.383 15.657 15.328 15.270 15.287 15.509 14.472 14.235 14.203  1.274 
 1   9.51 -0.09  1.27431  0.584 3.798  4.097 12.60  0.038 0.00 15.909 15.884 16.158 15.829 15.770 15.788 16.009 14.973 14.736 14.703  1.274 
 1   9.51 -0.09  1.56327  1.869 3.668  2.345 12.90  0.038 0.92 12.998 13.156 13.989 13.085 12.809 12.652 13.690 11.533 10.965 10.870  1.442 
 1   9.51 -0.09  1.37061  0.792 3.745  3.709 13.25  0.038 0.84 15.726 15.715 16.133 15.650 15.529 15.499 15.937 14.601 14.269 14.222  1.371 
 1   9.51 -0.07  0.74845 -0.689 3.674  4.645  9.20  0.029 0.00 15.693 15.829 16.643 15.754 15.484 15.342 16.550 14.251 13.688 13.607  0.748 
 1   9.51 -0.07  1.14632  0.307 3.795  4.316  9.80  0.033 0.00 13.803 13.774 14.062 13.717 13.653 13.668 13.910 12.849 12.604 12.572  1.146 
 1   9.51 -0.07  1.61353  0.845 3.773  3.767 10.30  0.035 0.85 12.957 12.927 13.285 12.866 12.772 12.761 13.105 11.900 11.613 11.573  1.364 
 1   9.51 -0.07  1.22616  0.488 3.801  4.191 10.30  0.035 0.00 13.851 13.823 14.086 13.769 13.715 13.738 13.942 12.930 12.700 12.669  1.226 
 1   9.51 -0.07  0.93592 -0.184 3.744  4.514 10.65  0.036 0.00 15.880 15.873 16.357 15.804 15.661 15.615 16.157 14.693 14.329 14.280  0.936 
 1   9.51 -0.07  1.23522  0.505 3.801  4.175 11.00  0.037 0.00 14.507 14.480 14.745 14.426 14.372 14.393 14.600 13.585 13.354 13.323  1.235 
 1   9.51 -0.07  1.00038 -0.023 3.762  4.456 11.05  0.037 0.00 15.877 15.858 16.269 15.793 15.678 15.655 16.081 14.771 14.452 14.410  1.000 
 1   9.51 -0.07  1.30206  0.621 3.791  4.040 11.40  0.037 0.00 14.618 14.590 14.890 14.533 14.464 14.473 14.732 13.645 13.392 13.358  1.302 
 1   9.51 -0.07  1.46556  0.836 3.808  3.910 11.45  0.037 0.92 14.121 14.101 14.336 14.049 14.008 14.038 14.200 13.241 13.028 12.997  1.349 
 1   9.51 -0.07  1.18138  0.392 3.800  4.264 11.50  0.037 0.00 15.291 15.266 15.537 15.210 15.153 15.173 15.390 14.362 14.127 14.096  1.181 
 1   9.51 -0.07  1.10377  0.218 3.787  4.357 11.60  0.037 0.00 15.825 15.800 16.119 15.742 15.665 15.670 15.957 14.835 14.572 14.538  1.104 
 1   9.51 -0.07  1.23817  0.511 3.801  4.170 11.80  0.038 0.00 15.292 15.266 15.531 15.212 15.158 15.179 15.386 14.370 14.139 14.108  1.238 
 1   9.51 -0.07  1.38894  0.772 3.702  3.564 11.85  0.038 0.00 14.690 14.748 15.403 14.675 14.465 14.363 15.156 13.341 12.872 12.802  1.389 
 1   9.51 -0.07  1.43366  1.725 3.674  2.511 11.95  0.038 0.95 12.272 12.385 13.104 12.314 12.075 11.946 12.833 10.869 10.343 10.257  1.434 
 1   9.51 -0.07  1.41161  1.292 3.679  2.956 11.95  0.038 0.00 13.489 13.611 14.380 13.539 13.285 13.147 14.112 12.060 11.522 11.438  1.412 
 1   9.51 -0.07  1.27824  0.582 3.796  4.091 12.65  0.038 0.00 15.965 15.939 16.222 15.883 15.820 15.836 16.070 15.016 14.774 14.741  1.278 
 1   9.51 -0.07  1.37618  0.763 3.737  3.707 12.70  0.038 0.87 15.141 15.134 15.553 15.069 14.948 14.916 15.360 14.013 13.674 13.626  1.376 
 1   9.51 -0.07  1.37397  0.790 3.745  3.713 12.75  0.038 0.00 15.546 15.537 16.007 15.469 15.330 15.285 15.793 14.365 14.010 13.960  1.374 
 1   9.51 -0.05  1.36804  0.839 3.771  3.765  9.30  0.030 0.00 11.971 11.937 12.303 11.875 11.778 11.766 12.121 10.902 10.610 10.569  1.368 
 1   9.51 -0.05  1.02924  0.045 3.769  4.426  9.40  0.031 0.00 14.058 14.028 14.414 13.964 13.861 13.847 14.232 12.978 12.675 12.635  1.029 
 1   9.51 -0.05  1.22580  0.479 3.799  4.190 10.05  0.034 0.83 13.305 13.276 13.578 13.218 13.148 13.158 13.422 12.328 12.071 12.037  1.226 
 1   9.51 -0.05  1.32026  0.641 3.786  4.009 10.35  0.035 0.00 13.518 13.487 13.802 13.428 13.353 13.358 13.638 12.522 12.261 12.225  1.320 
 1   9.51 -0.05  1.02979  0.046 3.769  4.426 10.40  0.035 0.82 14.751 14.742 15.181 14.675 14.549 14.514 14.999 13.607 13.257 13.210  1.030 
 1   9.51 -0.05  0.98475 -0.065 3.757  4.469 10.45  0.035 0.00 15.383 15.364 15.797 15.297 15.175 15.145 15.604 14.250 13.918 13.874  0.985 
 1   9.51 -0.05  0.96737 -0.109 3.751  4.485 10.65  0.036 0.99 14.960 14.944 15.400 14.875 14.744 14.707 15.202 13.800 13.455 13.409  0.967 
 1   9.51 -0.05  1.10889  0.233 3.787  4.344 10.80  0.036 0.00 14.988 14.961 15.280 14.902 14.826 14.831 15.117 13.996 13.734 13.700  1.109 
 1   9.51 -0.05  1.16539  0.349 3.796  4.284 10.80  0.036 0.00 14.698 14.670 14.957 14.613 14.551 14.566 14.805 13.747 13.504 13.472  1.165 
 1   9.51 -0.05  1.39785  0.856 3.695  3.455 10.90  0.036 0.00 13.529 13.603 14.292 13.530 13.308 13.196 14.044 12.155 11.666 11.592  1.398 
 1   9.51 -0.05  1.02237  0.028 3.767  4.433 11.25  0.037 0.00 15.950 15.927 16.321 15.862 15.756 15.738 16.137 14.863 14.556 14.515  1.022 
 1   9.51 -0.05  1.44798  1.817 3.668  2.402 11.35  0.037 0.00 11.577 11.731 12.562 11.659 11.385 11.230 12.267 10.113  9.549  9.455  1.448 
 1   9.51 -0.05  1.07229  0.148 3.779  4.383 11.40  0.037 0.00 15.799 15.772 16.120 15.711 15.623 15.619 15.948 14.770 14.490 14.454  1.072 
 1   9.51 -0.05  0.95704 -0.136 3.748  4.494 11.45  0.037 0.94 15.970 15.965 16.459 15.895 15.749 15.700 16.258 14.772 14.403 14.352  0.957 
 1   9.51 -0.05  1.24674  0.520 3.799  4.155 11.45  0.037 0.00 14.919 14.891 15.164 14.836 14.778 14.798 15.016 13.985 13.750 13.718  1.247 
 1   9.51 -0.05  1.41456  1.278 3.678  2.970 11.75  0.038 0.00 13.324 13.447 14.220 13.375 13.120 12.981 13.952 11.894 11.355 11.270  1.415 
 1   9.51 -0.05  1.20254  0.434 3.800  4.229 11.80  0.038 0.00 15.485 15.457 15.729 15.402 15.346 15.366 15.582 14.554 14.321 14.290  1.203 
 1   9.51 -0.05  1.14376  0.306 3.793  4.308 11.85  0.038 0.00 15.854 15.828 16.124 15.770 15.703 15.716 15.969 14.892 14.643 14.610  1.144 
 1   9.51 -0.05  1.36497  0.842 3.777  3.784 12.00  0.038 0.00 14.664 14.634 14.980 14.573 14.484 14.477 14.804 13.623 13.344 13.305  1.365 
 1   9.51 -0.05  1.30956  0.624 3.788  4.030 12.05  0.038 0.00 15.261 15.232 15.542 15.174 15.101 15.108 15.380 14.275 14.018 13.982  1.310 
 1   9.51 -0.05  1.34767  0.713 3.787  3.948 12.10  0.038 0.00 15.087 15.058 15.371 15.000 14.925 14.931 15.208 14.095 13.836 13.800  1.348 
 1   9.51 -0.05  1.09341  0.197 3.784  4.361 12.35  0.038 0.99 15.911 15.884 16.220 15.824 15.741 15.741 16.052 14.897 14.625 14.589  1.093 
 1   9.51 -0.05  1.25193  0.530 3.799  4.146 12.45  0.038 0.72 15.740 15.716 16.021 15.659 15.587 15.594 15.866 14.758 14.495 14.458  1.252 
 1   9.51 -0.03  0.70175 -0.837 3.652  4.676  7.75  0.020 0.89 14.089 14.341 15.349 14.281 13.925 13.721 15.340 12.557 11.911 11.811  0.702 
 1   9.51 -0.03  1.64951  0.477 3.797  4.184  8.25  0.024 0.74 11.828 11.787 12.064 11.731 11.673 11.693 11.914 10.879 10.642 10.610  1.228 
 1   9.51 -0.03  0.65121 -0.975 3.637  4.722  8.75  0.027 0.80 15.547 15.879 16.992 15.843 15.417 15.162 16.993 13.966 13.310 13.197  0.651 
 1   9.51 -0.03  1.33973  0.665 3.783  3.976  9.20  0.029 0.00 12.306 12.269 12.596 12.209 12.130 12.132 12.428 11.290 11.023 10.986  1.340 
 1   9.51 -0.03  1.16326  0.348 3.794  4.276  9.30  0.030 0.00 13.199 13.164 13.457 13.107 13.042 13.057 13.302 12.236 11.990 11.958  1.163 
 1   9.51 -0.03  1.19442  0.413 3.797  4.237  9.40  0.031 0.00 13.138 13.103 13.383 13.047 12.988 13.007 13.233 12.192 11.954 11.922  1.194 
 1   9.51 -0.03  0.92104 -0.236 3.736  4.528  9.40  0.031 0.00 14.760 14.755 15.271 14.683 14.530 14.476 15.069 13.537 13.156 13.104  0.921 
 1   9.51 -0.03  0.89497 -0.305 3.728  4.552  9.55  0.031 0.00 15.084 15.089 15.639 15.016 14.850 14.785 15.437 13.827 13.425 13.369  0.895 
 1   9.51 -0.03  1.24643  0.513 3.797  4.154  9.90  0.033 0.91 12.865 12.832 13.121 12.775 12.712 12.727 12.967 11.907 11.663 11.631  1.246 
 1   9.51 -0.03  1.08168  0.174 3.780  4.366 10.30  0.035 0.00 14.635 14.605 14.948 14.544 14.458 14.457 14.778 13.610 13.334 13.297  1.082 
 1   9.51 -0.03  1.14448  0.314 3.792  4.296 10.30  0.035 0.88 13.866 13.838 14.174 13.777 13.694 13.694 14.008 12.848 12.573 12.536  1.144 
 1   9.51 -0.03  0.98089 -0.079 3.754  4.471 10.60  0.036 1.00 14.825 14.806 15.252 14.738 14.611 14.579 15.056 13.678 13.340 13.295  0.981 
 1   9.51 -0.03  1.00921 -0.007 3.762  4.443 10.65  0.036 0.00 15.437 15.414 15.827 15.348 15.234 15.211 15.639 14.328 14.009 13.967  1.009 
 1   9.51 -0.03  1.28309  0.572 3.791  4.086 10.75  0.036 0.00 14.089 14.058 14.357 14.000 13.933 13.944 14.199 13.117 12.868 12.834  1.283 
 1   9.51 -0.03  1.06225  0.126 3.776  4.387 10.85  0.036 0.00 15.304 15.275 15.635 15.212 15.120 15.113 15.459 14.257 13.971 13.934  1.062 
 1   9.51 -0.03  1.02736  0.039 3.767  4.424 10.90  0.036 0.00 15.572 15.547 15.941 15.482 15.376 15.359 15.757 14.485 14.178 14.138  1.027 
 1   9.51 -0.03  0.98696 -0.063 3.756  4.465 10.90  0.036 0.96 15.194 15.179 15.636 15.110 14.979 14.942 15.439 14.035 13.689 13.643  0.987 
 1   9.51 -0.03  1.16256  0.347 3.794  4.277 10.90  0.036 0.00 14.802 14.773 15.068 14.715 14.650 14.663 14.913 13.841 13.594 13.561  1.163 
 1   9.51 -0.03  1.22690  0.475 3.797  4.185 10.95  0.037 0.90 14.048 14.019 14.316 13.961 13.894 13.906 14.160 13.082 12.832 12.799  1.227 
 1   9.51 -0.03  1.61104  0.408 3.797  4.240 10.95  0.037 0.74 14.698 14.669 14.950 14.612 14.552 14.570 14.799 13.754 13.516 13.484  1.192 
 1   9.51 -0.03  1.21427  0.451 3.797  4.205 11.10  0.037 0.00 14.743 14.713 14.995 14.657 14.596 14.614 14.843 13.798 13.559 13.527  1.214 
 1   9.51 -0.03  1.02195  0.026 3.766  4.430 11.20  0.037 0.78 15.662 15.661 16.116 15.594 15.460 15.420 15.936 14.502 14.137 14.086  1.022 
 1   9.51 -0.03  1.16352  0.349 3.794  4.276 11.30  0.037 0.00 15.198 15.169 15.464 15.111 15.046 15.060 15.309 14.237 13.991 13.958  1.164 
 1   9.51 -0.03  1.24628  0.512 3.797  4.154 11.35  0.037 0.00 14.839 14.809 15.091 14.753 14.692 14.710 14.939 13.893 13.654 13.622  1.246 
 1   9.51 -0.03  1.70365  0.433 3.797  4.220 11.40  0.037 0.71 15.086 15.057 15.339 15.001 14.941 14.958 15.188 14.142 13.903 13.871  1.205 
 1   9.51 -0.03  1.42859  1.703 3.657  2.465 11.50  0.037 0.00 12.012 12.212 13.103 12.143 11.844 11.668 12.823 10.519  9.913  9.812  1.429 
 1   9.51 -0.03  1.18679  0.396 3.796  4.248 11.55  0.037 0.00 15.330 15.301 15.585 15.244 15.183 15.200 15.434 14.382 14.142 14.109  1.187 
 1   9.51 -0.03  1.30484  0.607 3.788  4.045 11.55  0.037 0.00 14.802 14.772 15.083 14.713 14.640 14.647 14.920 13.814 13.558 13.522  1.305 
 1   9.51 -0.03  1.10036  0.219 3.784  4.344 11.65  0.037 0.98 15.196 15.168 15.507 15.107 15.023 15.023 15.338 14.178 13.904 13.868  1.100 
 1   9.51 -0.03  1.24605  0.512 3.797  4.155 11.70  0.037 0.00 15.190 15.160 15.442 15.104 15.044 15.061 15.291 14.244 14.005 13.973  1.246 
 1   9.51 -0.03  1.14428  0.313 3.792  4.296 11.75  0.038 0.75 15.541 15.522 15.867 15.461 15.373 15.367 15.705 14.508 14.215 14.175  1.144 
 1   9.51 -0.03  1.17080  0.362 3.794  4.268 11.80  0.038 0.00 15.664 15.635 15.928 15.578 15.514 15.528 15.773 14.707 14.462 14.429  1.171 
 1   9.51 -0.03  1.21580  0.454 3.797  4.203 12.30  0.038 0.00 15.935 15.906 16.188 15.850 15.790 15.807 16.037 14.991 14.752 14.720  1.216 
 1   9.51 -0.03  1.36675  0.840 3.779  3.797 12.80  0.038 0.00 15.470 15.438 15.776 15.377 15.292 15.289 15.603 14.440 14.167 14.128  1.367 
 1   9.51 -0.03  1.37760  0.809 3.754  3.732 13.15  0.038 0.00 15.898 15.879 16.315 15.812 15.688 15.655 16.110 14.755 14.424 14.377  1.378 
 1   9.51 -0.01  1.26989  0.543 3.791  4.110  8.40  0.025 0.77 11.584 11.544 11.868 11.484 11.407 11.411 11.704 10.571 10.302 10.266  1.270 
 1   9.51 -0.01  1.01594  0.010 3.763  4.433  8.95  0.028 0.00 13.696 13.665 14.074 13.599 13.488 13.468 13.886 12.587 12.272 12.231  1.016 
 1   9.51 -0.01  0.85167 -0.426 3.710  4.580  9.75  0.032 0.00 15.586 15.625 16.258 15.550 15.352 15.264 16.074 14.262 13.809 13.745  0.852 
 1   9.51 -0.01  1.30752  0.602 3.787  4.045 10.10  0.034 0.00 13.364 13.330 13.645 13.270 13.196 13.203 13.481 12.368 12.109 12.074  1.308 
 1   9.51 -0.01  1.34309  0.660 3.781  3.977 10.60  0.036 0.00 13.720 13.686 14.021 13.625 13.543 13.543 13.850 12.697 12.426 12.389  1.343 
 1   9.51 -0.01  1.01609  0.010 3.763  4.432 10.70  0.036 0.00 15.445 15.421 15.832 15.355 15.242 15.221 15.644 14.339 14.023 13.981  1.016 
 1   9.51 -0.01  1.51289  0.579 3.789  4.072 10.75  0.036 0.85 14.073 14.040 14.349 13.982 13.910 13.919 14.188 13.088 12.833 12.798  1.292 
 1   9.51 -0.01  1.17364  0.372 3.792  4.251 11.65  0.037 0.00 15.491 15.460 15.760 15.402 15.335 15.347 15.603 14.522 14.273 14.240  1.174 
 1   9.51 -0.01  1.17127  0.367 3.792  4.253 11.65  0.037 0.00 15.501 15.471 15.772 15.413 15.345 15.357 15.615 14.532 14.283 14.249  1.171 
 1   9.51 -0.01  1.21525  0.449 3.794  4.197 11.85  0.038 0.00 15.499 15.468 15.760 15.410 15.346 15.361 15.605 14.540 14.296 14.262  1.215 
 1   9.51 -0.01  1.29545  0.583 3.788  4.066 12.00  0.038 0.00 15.311 15.280 15.591 15.221 15.149 15.156 15.429 14.324 14.068 14.033  1.295 
 1   9.51 -0.01  1.32475  0.629 3.784  4.013 12.75  0.038 0.00 15.948 15.917 16.244 15.857 15.778 15.780 16.076 14.940 14.674 14.637  1.325 
 1   9.51 -0.01  1.44775  1.719 3.672  2.515 12.95  0.038 0.00 13.423 13.563 14.377 13.488 13.224 13.075 14.084 11.969 11.418 11.326  1.448 
 1   9.51 -0.01  1.41384  1.052 3.686  3.225 12.95  0.038 0.88 14.815 14.886 15.499 14.816 14.616 14.518 15.277 13.493 13.016 12.941  1.414 
 1   9.51  0.01  0.88488 -0.346 3.720  4.557  8.05  0.022 0.00 13.686 13.695 14.280 13.620 13.443 13.370 14.084 12.395 11.973 11.915  0.885 
 1   9.51  0.01  0.73809 -0.747 3.662  4.649  8.20  0.023 0.93 14.252 14.461 15.402 14.393 14.070 13.890 15.370 12.751 12.130 12.038  0.738 
 1   9.51  0.01  1.59440  1.746 3.670  2.480  8.45  0.025 0.91  8.856  8.994  9.821  8.920  8.652  8.501  9.530  7.389  6.832  6.739  1.455 
 1   9.51  0.01  1.13557  0.286 3.787  4.302  8.65  0.026 0.00 12.706 12.664 12.981 12.604 12.531 12.540 12.819 11.708 11.450 11.416  1.136 
 1   9.51  0.01  0.71484 -0.812 3.654  4.665  9.05  0.029 0.81 15.453 15.719 16.733 15.664 15.297 15.083 16.717 13.915 13.274 13.172  0.715 
 1   9.51  0.01  0.86619 -0.396 3.712  4.567  9.75  0.032 0.00 15.510 15.544 16.166 15.468 15.275 15.190 15.979 14.194 13.749 13.687  0.866 
 1   9.51  0.01  0.80339 -0.567 3.686  4.600 10.05  0.034 0.97 15.553 15.666 16.442 15.589 15.337 15.207 16.324 14.136 13.599 13.522  0.803 
 1   9.51  0.01  0.99163 -0.072 3.755  4.472 10.30  0.035 0.90 14.776 14.767 15.255 14.696 14.554 14.508 15.059 13.582 13.216 13.165  0.992 
 1   9.51  0.01  1.08546  0.163 3.778  4.368 11.35  0.037 0.00 15.713 15.681 16.037 15.619 15.529 15.525 15.863 14.673 14.393 14.355  1.085 
 1   9.51  0.01  1.16874  0.357 3.791  4.260 11.55  0.037 0.83 15.127 15.099 15.442 15.037 14.952 14.950 15.275 14.100 13.820 13.782  1.169 
 1   9.51  0.01  1.32742  0.624 3.782  4.013 11.60  0.037 0.00 14.809 14.776 15.109 14.715 14.634 14.636 14.939 13.792 13.525 13.488  1.327 
 1   9.51  0.01  1.26066  0.522 3.791  4.127 11.65  0.037 0.00 15.114 15.081 15.384 15.022 14.954 14.966 15.225 14.139 13.890 13.856  1.261 
 1   9.51  0.01  1.13361  0.281 3.787  4.305 11.70  0.037 0.00 15.767 15.735 16.057 15.675 15.600 15.606 15.893 14.771 14.511 14.476  1.134 
 1   9.51  0.01  1.41280  0.968 3.688  3.317 11.95  0.038 0.00 14.300 14.395 15.129 14.321 14.084 13.961 14.881 12.898 12.388 12.309  1.413 
 1   9.51  0.01  1.41340  0.982 3.687  3.301 12.05  0.038 0.79 14.184 14.260 14.916 14.188 13.975 13.869 14.686 12.832 12.346 12.270  1.413 
 1   9.51  0.01  1.38774  0.741 3.734  3.721 12.10  0.038 0.00 15.018 15.019 15.542 14.947 14.790 14.732 15.317 13.786 13.406 13.350  1.388 
 1   9.51  0.01  1.76663  0.832 3.772  3.777 12.25  0.038 0.78 14.939 14.907 15.277 14.843 14.747 14.735 15.093 13.871 13.582 13.541  1.377 
 1   9.51  0.01  1.37633  0.832 3.772  3.779 12.35  0.038 0.86 14.704 14.672 15.022 14.610 14.522 14.517 14.845 13.664 13.386 13.347  1.376 
 1   9.51  0.01  1.23783  0.485 3.793  4.162 12.40  0.038 0.00 15.957 15.925 16.224 15.867 15.801 15.814 16.066 14.990 14.743 14.709  1.238 
 1   9.51  0.01  1.39218  0.691 3.715  3.696 12.85  0.038 0.00 15.893 15.924 16.530 15.850 15.662 15.579 16.294 14.587 14.155 14.091  1.392 
 1   9.51  0.03  0.48363 -1.421 3.592  4.859  6.10  0.012 0.00 14.424 14.934 16.285 15.008 14.362 13.974 16.251 12.717 12.095 11.951  0.484 
 1   9.51  0.03  0.84297 -0.464 3.701  4.579  8.15  0.023 0.00 14.081 14.128 14.800 14.050 13.840 13.742 14.629 12.720 12.245 12.178  0.843 
 1   9.51  0.03  0.69118 -0.879 3.645  4.684  8.50  0.025 0.00 15.468 15.720 16.730 15.658 15.305 15.103 16.726 13.939 13.293 13.195  0.691 
 1   9.51  0.03  0.93105 -0.231 3.735  4.523  8.90  0.028 0.00 14.247 14.238 14.762 14.165 14.011 13.957 14.561 13.016 12.634 12.582  0.931 
 1   9.51  0.03  1.40700  0.811 3.693  3.494  9.15  0.029 0.00 11.893 11.965 12.671 11.890 11.665 11.552 12.429 10.506 10.014  9.939  1.407 
 1   9.51  0.03  1.06680  0.112 3.772  4.389  9.15  0.029 0.00 13.640 13.602 13.977 13.537 13.441 13.433 13.797 12.572 12.281 12.242  1.067 
 1   9.51  0.03  1.23010  0.465 3.792  4.176  9.25  0.030 0.77 12.636 12.600 12.934 12.538 12.458 12.459 12.769 11.614 11.340 11.302  1.230 
 1   9.51  0.03  0.68426 -0.897 3.643  4.689  9.30  0.030 0.94 15.684 15.972 17.026 15.918 15.537 15.317 17.028 14.138 13.479 13.376  0.684 
 1   9.51  0.03  1.39100  0.725 3.729  3.718  9.80  0.033 0.97 12.101 12.083 12.531 12.015 11.887 11.851 12.329 10.940 10.595 10.544  1.391 
 1   9.51  0.03  1.68493  0.607 3.783  4.028  9.95  0.033 0.78 13.202 13.164 13.497 13.103 13.023 13.026 13.327 12.184 11.918 11.881  1.321 
 1   9.51  0.03  1.18783  0.389 3.791  4.235 10.35  0.035 0.00 14.149 14.113 14.418 14.053 13.985 13.998 14.259 13.172 12.923 12.889  1.188 
 1   9.51  0.03  0.99919 -0.058 3.756  4.465 10.60  0.036 0.90 15.046 15.036 15.523 14.965 14.824 14.779 15.327 13.855 13.491 13.441  0.999 
 1   9.51  0.03  1.36256  0.702 3.781  3.942 10.75  0.036 0.71 13.617 13.583 13.936 13.520 13.432 13.427 13.761 12.572 12.292 12.253  1.363 
 1   9.51  0.03  1.10155  0.196 3.780  4.349 10.95  0.037 0.78 14.988 14.969 15.368 14.903 14.795 14.775 15.193 13.891 13.570 13.525  1.102 
